sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,tid,tloc,fish_setsize,bird_setsize
14,1,678.636870230548,0,0,650185.428190566,650186.475291695,1,0,80,8,8
14,2,694.283608580008,1,0,650188.169461769,650189.2165398,1,1,63,8,0
14,3,465.158309205435,0,0,650191.063654479,650192.110745213,1,0,78,0,0
14,4,777.169168111868,0,0,650193.675494877,650194.722585227,1,0,89,16,8
14,5,650.01656266395,0,0,650196.569699906,650197.616785251,1,0,65,8,8
14,6,690.251912456006,0,0,650199.381553701,650200.428626342,1,0,93,8,8
14,7,562.448723008856,1,0,650202.193391327,650203.240475517,1,1,80,0,4
14,8,670.348660787568,1,0,650204.958165552,650206.005287853,1,1,72,16,0
14,9,800.807695952244,0,0,650207.781785678,650208.828871793,1,0,84,4,4
14,10,740.436193300411,0,0,650210.817170135,650211.864260099,1,0,75,16,0
14,11,496.801330242306,1,1,650213.734911677,650214.781987013,1,0,81,4,8
14,12,728.487774962559,1,0,650216.476148233,650217.523245127,1,1,97,4,8
14,13,668.470821226947,1,0,650219.335066585,650220.38214885,1,1,76,4,8
14,14,658.336338936351,0,0,650222.229266994,650223.276351184,1,0,80,8,4
14,15,541.024875477888,1,0,650225.076402076,650226.123541701,1,1,69,4,16
14,16,694.166580447927,1,0,650227.829458089,650228.876506863,1,1,69,16,4
14,17,682.285530259833,1,0,650230.747154975,650231.79423955,1,1,92,0,0
14,18,623.747596633621,0,0,650233.523712085,650234.570798969,1,0,70,8,0
14,19,526.452563237399,1,0,650236.323787614,650237.370877194,1,1,85,8,4
14,20,627.935586962849,1,0,650238.947388184,650239.994547442,1,1,63,4,4
14,21,928.139693220146,0,0,650241.759236975,650242.80632155,1,0,90,16,8
14,22,677.141682012007,1,0,650244.818150245,650245.865238285,1,1,79,16,4
14,23,563.33066849038,1,0,650247.735886398,650248.782972898,1,1,100,0,16
14,24,735.178781324066,1,0,650250.477136043,650251.524226392,1,1,76,0,0
14,25,449.31601069402,0,0,650253.347805328,650254.394900682,1,0,75,4,8
14,26,511.924136662856,1,0,650255.936121147,650256.983209572,1,1,68,16,0
14,27,745.881081093103,0,0,650258.536239484,650259.583270165,1,0,81,16,16
14,28,512.946977862157,0,0,650261.38334069,650262.430424495,1,0,67,0,8
14,29,583.724360330962,0,0,650264.08933176,650265.13641749,1,0,95,4,0
14,30,611.103553907014,1,0,650266.854082117,650267.901166307,1,1,67,8,16
14,31,468.440486234613,1,0,650269.583575824,650270.630662709,1,1,65,4,16
14,32,536.573186982423,1,0,650272.289534942,650273.336621827,1,1,84,0,4
14,33,522.386990603991,0,0,650275.042557463,650276.089637419,1,0,96,8,4
14,34,638.633267022669,1,0,650277.713224901,650278.760306012,1,1,62,16,4
14,35,575.67636645399,1,0,650280.419165927,650281.466285533,1,1,88,8,16
14,36,662.578223738819,1,0,650283.172205001,650284.219284956,1,1,71,16,8
14,37,415.724317310378,1,0,650286.078222942,650287.125254777,1,1,65,8,8
14,38,427.034470369108,1,0,650288.642949123,650289.690081818,1,1,75,4,4
