sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,tid,tloc,fish_setsize,bird_setsize
11,1,546.751925605349,1,0,537299.087964526,537300.135045818,1,1,100,8,8
11,2,611.280100187287,1,0,537301.876249426,537302.923314165,1,1,73,16,16
11,3,547.793633886613,1,0,537304.546904047,537305.593951462,1,1,63,16,8
11,4,574.475765926763,0,0,537307.193984338,537308.241046767,1,0,89,8,8
11,5,485.109044471756,0,0,537309.829317885,537310.876395712,1,0,81,16,4
11,6,483.473339118063,0,0,537312.488181106,537313.535258548,1,0,67,8,0
11,7,590.265770326369,1,0,537315.229399728,537316.276474091,1,1,89,8,4
11,8,540.559419780038,0,0,537317.935328458,537318.982395121,1,0,78,4,16
11,9,434.560011024587,0,0,537320.664813424,537321.71185699,1,0,69,8,4
11,10,358.866000780836,0,0,537323.276588039,537324.323667791,1,0,66,0,8
11,11,842.305301455781,0,0,537325.747221949,537326.794279373,1,0,74,8,8
11,12,908.768682158552,1,0,537328.7707932,537329.817857938,1,1,92,16,4
11,13,591.56232397072,1,0,537331.923781509,537332.970853562,1,1,94,4,16
11,14,589.883887674659,1,0,537334.735598008,537335.782714717,1,1,81,8,4
11,15,747.302729752846,0,0,537337.406213748,537338.453288111,1,0,97,4,0
11,16,558.021316188388,1,0,537340.253313595,537341.300399121,1,1,69,8,0
11,17,617.719751899131,1,0,537342.99455262,537344.041662784,1,1,81,0,0
11,18,438.743397942744,1,0,537345.700523695,537346.747547243,1,1,83,8,8
11,19,543.321910197847,0,0,537348.276978776,537349.324048134,1,0,61,16,16
11,20,425.240840180777,1,0,537351.018196243,537352.065255592,1,1,86,0,4
11,21,448.648866498843,0,0,537353.653534794,537354.700601073,1,0,86,0,8
11,22,453.6272007972,0,0,537356.300627019,537357.347699457,1,0,74,4,4
11,23,641.310250503011,0,0,537358.830083575,537359.877153703,1,0,96,4,16
11,24,557.411920512095,1,0,537361.641886986,537362.688967123,1,1,89,16,16
11,25,513.020361424424,1,0,537364.430173426,537365.477248558,1,1,77,4,8
11,26,476.396574405953,1,0,537367.006679322,537368.053756379,1,1,97,0,4
11,27,439.443644485436,1,0,537369.559690575,537370.60673491,1,1,89,0,16
11,28,694.701461703517,0,0,537372.065580885,537373.112653708,1,0,81,16,8
