sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,tid,tloc,fish_setsize,bird_setsize
10,1,745.433123913244,1,0,128491.228703274,128492.275797088,1,1,76,4,0
10,2,564.710505976109,0,0,128494.158228086,128495.205306502,1,0,72,0,8
10,3,738.138113694731,0,0,128496.781812873,128497.828899373,1,0,80,8,8
10,4,579.740151835722,1,0,128499.770174733,128500.817277402,1,1,61,8,16
10,5,672.096905938815,1,0,128502.53492278,128503.582005816,1,1,89,4,8
10,6,744.829120158101,0,0,128505.276182434,128506.32325469,1,0,98,4,0
10,7,644.183386641089,0,0,128508.205674139,128509.252758714,1,0,76,8,4
10,8,555.346330613247,1,0,128511.076342655,128512.123429925,1,1,92,0,8
10,9,624.010277402704,0,0,128513.85288783,128514.89997972,1,0,96,4,0
10,10,552.809437882388,1,0,128516.605914586,128517.653008785,1,1,64,16,0
10,11,948.708294774406,1,0,128519.300101598,128520.347192718,1,1,91,16,0
10,12,562.87462716864,1,0,128522.370788515,128523.41787155,1,1,87,16,4
10,13,709.287214456708,1,0,128525.088508576,128526.135590841,1,1,70,16,8
10,14,550.800711571355,1,0,128527.923896189,128528.971004632,1,1,74,4,4
10,15,734.279649987002,0,0,128530.653373728,128531.700461768,1,0,94,8,4
10,16,600.914544527768,0,0,128533.641693628,128534.688784747,1,0,67,16,4
10,17,575.351211911766,1,0,128536.324123162,128537.371210817,1,1,77,0,4
10,18,549.455657979706,1,0,128539.135973108,128540.183062302,1,1,73,16,16
10,19,825.352944229962,1,0,128541.92428885,128542.971370345,1,1,91,8,16
10,20,490.144722702098,1,0,128544.983198271,128546.030289005,1,1,78,16,4
10,21,495.389815798262,1,0,128547.536215864,128548.583296975,1,1,83,16,0
10,22,824.720838339999,0,0,128550.112803462,128551.159849156,1,0,90,8,0
10,23,805.527069765958,0,0,128553.065783561,128554.112866596,1,0,100,16,8
10,24,593.628773378441,0,0,128556.030616607,128557.077721585,1,0,97,0,16
10,25,591.693189679063,1,1,128558.8306598,128559.877746299,1,0,91,16,4
10,26,508.76528439403,1,1,128561.489563215,128562.536672043,1,0,99,8,4
10,27,460.086970851989,1,1,128564.207279042,128565.254367081,1,0,73,0,0
10,28,616.194799964433,1,0,128566.77212687,128567.819142922,1,1,89,4,16
10,29,691.454667859944,1,0,128569.536849895,128570.583937165,1,1,85,4,4
10,30,459.277397967526,1,0,128572.336926579,128573.384010384,1,1,95,8,8
10,31,425.723430656944,1,0,128575.019359963,128576.066448773,1,1,94,0,4
10,32,702.24165894615,1,0,128577.537082796,128578.584160442,1,1,70,8,0
10,33,672.518823135761,1,0,128580.419514949,128581.466603758,1,1,82,4,16
10,34,524.139855260728,1,1,128583.196068593,128584.243149319,1,0,71,0,4
10,35,596.658801106969,0,0,128585.878488119,128586.925581548,1,0,88,16,4
10,36,646.602866283502,0,0,128588.63151218,128589.678606379,1,0,73,16,0
10,37,507.609631575178,1,0,128591.384537781,128592.431620816,1,1,65,0,8
10,38,675.315564527409,1,0,128594.125786271,128595.17287816,1,1,61,8,0
10,39,562.113559339195,1,0,128596.878807637,128597.925893367,1,1,64,0,16
10,40,761.750849123928,0,0,128599.620068446,128600.667180738,1,0,89,8,16
10,41,598.356478949427,0,0,128602.502500213,128603.549591718,1,0,69,4,16
10,42,563.045164875803,0,0,128605.29081326,128606.33790053,1,0,65,16,8
10,43,561.436413016054,0,0,128607.961479158,128609.008571048,1,0,87,0,4
10,44,516.148065711604,0,0,128610.655680799,128611.70276114,1,0,77,8,4
10,45,679.110124721774,1,0,128613.255749476,128614.302839826,1,1,85,4,16
10,46,576.135762355989,1,0,128616.008775077,128617.055858882,1,1,97,4,4
10,47,519.844075897709,0,0,128618.655904846,128619.702999431,1,0,66,16,16
10,48,547.188237920636,0,0,128621.432456181,128622.479542681,1,0,84,4,8
10,49,682.595946229412,1,0,128624.209061026,128625.256100176,1,1,90,0,0
10,50,490.386478195433,0,0,128626.997327878,128628.044407063,1,0,86,0,0
10,51,603.607731420198,0,0,128629.715044474,128630.762137518,1,0,100,4,8
10,52,677.679994754726,1,0,128632.421008597,128633.468093557,1,1,71,8,16
10,53,618.754020440974,0,0,128635.338738975,128636.385838564,1,0,80,0,8
10,54,661.175948422169,1,0,128638.162348323,128639.209434438,1,1,85,4,4
10,55,613.708337114076,0,0,128641.044786635,128642.091887378,1,0,98,8,8
10,56,495.027182565536,0,0,128643.868394828,128644.915487102,1,0,76,16,8
10,57,483.166150414036,1,0,128646.468476594,128647.515563093,1,1,65,4,8
10,58,725.181097674067,0,0,128649.127375005,128650.174456885,1,0,82,8,0
10,59,731.670384586323,1,0,128651.903929034,128652.951011685,1,1,70,4,0
10,60,569.829331885558,0,0,128654.821662877,128655.868740138,1,0,67,0,4
10,61,632.050572035951,1,0,128657.586440181,128658.633532455,1,1,80,4,16
10,62,668.700010413886,0,0,128660.386576919,128661.433615299,1,0,72,16,16
10,63,608.422438148409,1,0,128663.127775749,128664.174865329,1,1,86,0,16
10,64,491.365433917963,0,0,128665.821969691,128666.86906235,1,0,98,4,0
10,65,536.513270475552,1,0,128668.433815863,128669.480895819,1,1,63,0,0
10,66,502.769517435809,0,0,128671.057472253,128672.104511788,1,0,63,8,8
10,67,688.890442892443,1,0,128673.669255293,128674.716345257,1,1,91,4,4
10,68,747.334446088644,0,0,128676.539929967,128677.587011463,1,0,62,4,8
10,69,655.377281465917,1,0,128679.492950102,128680.540042376,1,1,94,16,16
10,70,536.507881013677,0,0,128682.363624392,128683.410711661,1,0,77,8,16
10,71,472.594737439067,1,0,128685.022527037,128686.069606993,1,1,77,16,16
10,72,562.385726734647,0,0,128687.563776374,128688.610862874,1,0,69,0,8
10,73,1378.11299883469,0,0,128690.210908838,128691.257997263,1,0,61,16,0
10,74,597.282822825946,1,0,128693.728660928,128694.775746658,1,1,87,0,0
10,75,598.907358085853,0,0,128696.564033143,128697.611121953,1,0,83,16,8
10,76,687.103454110911,1,0,128699.269996496,128700.317082611,1,1,92,8,0
10,77,692.014016138273,1,0,128702.175962467,128703.223052047,1,1,81,8,4
10,78,471.539944410324,1,0,128705.105458022,128706.152539518,1,1,84,8,8
10,79,777.030719589675,0,0,128707.681994421,128708.729100554,1,0,84,0,16
10,80,566.699984221486,0,0,128710.670327794,128711.717414294,1,0,73,0,16
10,81,989.523395706783,0,0,128720.635322139,128721.682404019,2,0,90,0,4
10,82,471.836364362389,0,0,128723.717757294,128724.764847259,2,0,88,0,0
10,83,707.254235618166,0,0,128726.388424732,128727.435506997,2,0,71,16,4
10,84,761.126827419503,0,0,128729.282629375,128730.329710871,2,0,98,4,16
10,85,632.381638453808,1,0,128732.200360138,128733.247443943,2,1,95,16,0
10,86,552.833305453532,1,0,128734.929856155,128735.976930721,2,1,96,4,0
10,87,707.019409441273,0,0,128737.600506269,128738.647595849,2,0,92,8,0
10,88,530.126768120681,0,0,128740.365296662,128741.412380852,2,0,77,4,0
10,89,642.290148636675,0,0,128742.977137445,128744.024219711,2,0,80,0,4
10,90,698.33546008158,1,0,128745.824282151,128746.871366341,2,1,76,8,4
10,91,847.256068038405,1,0,128748.68318395,128749.730266215,2,1,100,16,16
10,92,682.577853061957,0,0,128751.753860473,128752.800944663,2,0,68,8,4
10,93,589.108176820446,1,0,128754.542184684,128755.589264639,2,1,63,16,8
10,94,622.891195889679,1,0,128757.236374006,128758.283461661,2,1,97,0,8
10,95,653.960625131731,0,0,128760.03645531,128761.083583001,2,0,72,16,4
10,96,766.609826372587,0,0,128762.930652639,128763.977737984,2,0,86,0,16
10,97,785.438651946606,0,0,128765.930736946,128766.977822291,2,0,91,16,0
10,98,756.052656986867,0,0,128768.966121017,128770.013201743,2,0,69,16,8
10,99,578.057872422505,1,0,128771.966204169,128773.013288744,2,1,73,0,8
10,100,642.807151205488,0,0,128774.801586008,128775.848668273,2,0,67,4,0
10,101,640.382667072117,1,0,128777.495778795,128778.54286568,2,1,62,0,0
10,102,681.724009642494,1,0,128780.213523108,128781.260589205,2,1,68,8,8
10,103,490.058876413968,1,0,128783.095937553,128784.143023283,2,1,66,4,8
10,104,531.138060570811,0,0,128785.801895517,128786.848985866,2,0,73,16,0
10,105,675.683587207459,1,0,128788.472566034,128789.519646759,2,1,87,16,4
10,106,692.102942120982,0,0,128791.202056276,128792.249140851,2,0,84,16,4
10,107,747.22165253479,1,0,128794.013906991,128795.060992336,2,1,90,4,16
10,108,573.568072737544,1,0,128796.837507485,128797.884603224,2,1,74,8,4
10,109,784.475094667869,1,0,128799.543475073,128800.590555414,2,1,70,8,16
10,110,696.631622864516,0,0,128802.555329176,128803.602411056,2,0,93,16,16
10,111,560.709991681506,1,0,128805.461290527,128806.508380877,2,1,78,8,4
10,112,592.521625658264,1,0,128808.167252726,128809.214334606,2,1,67,0,16
10,113,573.551519424655,1,0,128810.861445513,128811.908533167,2,1,66,0,4
10,114,669.27937665605,0,0,128813.567407711,128814.614497676,2,0,70,0,8
10,115,595.047739494476,0,0,128816.355724993,128817.402812647,2,0,88,16,16
10,116,435.072592576034,1,0,128819.061681032,128820.108767147,2,1,87,4,4
10,117,546.852551953634,0,0,128821.555873511,128822.602980029,2,0,98,0,8
10,118,656.480579578783,1,0,128824.344189252,128825.391281142,2,1,91,4,16
10,119,608.085597326863,0,0,128827.226623715,128828.27370906,2,0,69,8,8
10,120,696.40372597496,1,0,128829.991412953,128831.038494448,2,1,95,16,16
10,121,645.286684753955,0,0,128832.897376229,128833.944457724,2,0,79,16,0
10,122,751.932804778335,1,0,128835.732756143,128836.779841488,2,1,83,8,0
10,123,698.219586833147,0,0,128838.709317025,128839.756390051,2,0,81,0,4
10,124,886.611397014349,0,0,128841.638811425,128842.685903314,2,0,73,8,0
10,125,759.199712847476,1,0,128844.662419541,128845.709505656,2,1,80,4,0
10,126,557.438978401478,1,0,128847.638980423,128848.686068463,2,1,74,16,0
10,127,500.150628009578,0,0,128850.321408418,128851.368490298,2,0,95,8,8
10,128,489.066062087659,1,0,128852.980307599,128854.027398718,2,1,75,4,8
10,129,865.020091601764,0,0,128855.52156348,128856.568651135,2,0,61,0,0
10,130,664.776488294592,1,0,128858.580474441,128859.627556706,2,1,85,16,8
10,131,629.468638857361,0,0,128861.357021541,128862.404108041,2,0,98,8,0
10,132,646.496232089703,1,0,128864.168864172,128865.215949132,2,1,83,4,8
10,133,603.642762871459,0,0,128866.9336511,128867.98073683,2,0,100,0,8
10,134,755.472905773786,1,0,128869.780793881,128870.827876532,2,1,77,4,4
10,135,691.955887028598,0,0,128872.604466748,128873.651490884,2,0,70,8,0
10,136,843.688249849947,1,0,128875.54567166,128876.592751616,2,1,61,4,8
10,137,771.881096821744,1,0,128878.522217529,128879.569314038,2,1,91,8,16
10,138,538.006918999599,1,0,128881.381130491,128882.428219686,2,1,69,0,16
10,139,783.91266669496,0,0,128884.028263341,128885.075363314,2,0,94,0,4
10,140,483.516464868444,1,0,128886.910696648,128887.957783533,2,1,86,4,4
10,141,630.796369208838,0,0,128889.5813714,128890.628449816,2,0,66,16,8
10,142,546.586158976424,0,0,128892.428505712,128893.475594907,2,0,95,8,8
10,143,739.466998929856,1,0,128895.122708893,128896.169789618,2,1,72,16,8
10,144,670.078170645866,1,0,128898.111021863,128899.158106438,2,1,61,4,0
10,145,738.634328372427,0,0,128900.899340685,128901.946423335,2,0,68,16,4
10,146,648.831405284,1,0,128903.71118601,128904.75827174,2,1,89,8,16
10,147,616.77686094481,1,0,128906.617156986,128907.664262349,2,1,90,0,0
10,148,535.535084665753,0,0,128909.417246374,128910.4643194,2,0,87,4,16
10,149,522.36711003934,1,0,128912.111427612,128913.158510262,2,1,74,8,4
10,150,431.73960056447,1,0,128914.782090045,128915.829177315,2,1,64,8,16
10,151,607.217510347255,0,0,128917.464522659,128918.511611469,2,0,85,4,16
10,152,601.166693959385,1,0,128920.158717371,128921.205810415,2,1,62,4,4
10,153,537.878727001953,0,0,128922.899982799,128923.94706314,2,0,78,0,16
10,154,613.478130471776,0,0,128925.535346622,128926.582435047,2,0,86,4,4
10,155,639.983847519034,1,0,128928.217768458,128929.264869201,2,1,73,16,16
10,156,528.101488511311,0,0,128930.982564625,128932.029645735,2,0,86,8,16
10,157,427.337571978569,0,0,128933.653225903,128934.700309708,2,0,76,0,16
10,158,726.67898076179,0,0,128936.218008673,128937.265088629,2,0,91,4,8
10,159,713.678464147961,0,0,128939.029858619,128940.076937035,2,0,65,0,0
10,160,735.210870552692,1,0,128941.865223519,128942.912315794,2,1,100,8,8
10,161,554.512505157618,0,0,128952.500825248,128953.547909823,3,0,76,4,0
10,162,814.018538658274,0,0,128955.277383512,128956.324458848,3,0,81,4,4
10,163,654.478012671461,1,0,128958.195105806,128959.242194231,3,1,76,8,8
10,164,791.131454636343,1,0,128960.93636623,128961.983453115,3,1,61,16,8
10,165,827.668099460425,0,0,128963.924706532,128964.971773014,3,0,94,4,4
10,166,570.779030575068,1,0,128966.889484529,128967.936569874,3,1,78,8,4
10,167,732.979636828532,0,0,128969.607209595,128970.654295325,3,0,61,16,8
10,168,752.26117647253,0,0,128972.47787657,128973.52496538,3,0,68,16,0
10,169,703.663319785846,0,0,128975.442669196,128976.489754926,3,0,83,4,8
10,170,644.333136457135,0,0,128978.289803508,128979.336891548,3,0,88,4,4
10,171,780.608546774602,1,0,128981.007537427,128982.054617383,3,1,93,16,0
10,172,761.214983460377,1,0,128983.995855402,128985.042942672,3,1,97,0,8
10,173,973.420478709158,1,0,128986.960647257,128988.007729908,3,1,92,0,16
10,174,700.716828592704,0,0,128990.137210372,128991.18431689,3,0,93,0,0
10,175,754.326107067754,1,0,128993.007880813,128994.054968852,3,1,92,0,8
10,176,455.795426067198,1,0,128995.996201097,128997.043292601,3,1,84,16,8
10,177,492.861007238389,1,0,128998.702229509,128999.749253645,3,1,73,16,8
