sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,tid,tloc,fish_setsize,bird_setsize
6,1,716.779416732606,0,0,93497.2338014146,93498.2808811665,1,0,95,0,16
6,2,568.580425024265,1,0,93500.1750888676,93501.22211203,1,1,83,8,16
6,3,557.101614889689,1,0,93502.8103715994,93503.8574475017,1,1,64,16,16
6,4,444.813074762351,1,0,93505.5045270226,93506.551632182,1,1,74,0,4
6,5,637.962206135853,0,0,93508.104614948,93509.1516411902,1,0,67,16,4
6,6,469.879519281676,0,0,93510.8575960972,93511.9046296536,1,0,86,4,4
6,7,414.359850779874,0,0,93513.5870106155,93514.6340884426,1,0,65,16,0
6,8,575.838506934815,0,0,93516.2576864094,93517.304717656,1,0,98,0,8
6,9,480.362046611845,1,0,93518.9988623003,93520.0459324281,1,1,65,16,0
6,10,507.308647691389,0,0,93521.5400775343,93522.5871518967,1,0,91,4,8
6,11,441.526265436551,0,0,93524.2107021282,93525.2577772605,1,0,85,8,8
6,12,510.262464536936,1,0,93526.7401609942,93527.7872322769,1,1,100,8,8
6,13,706.213737517828,1,0,93529.3990226756,93530.4460939583,1,1,92,4,8
6,14,469.267429012689,1,0,93532.2461236774,93533.293196885,1,1,85,0,0
6,15,683.957133878721,0,0,93534.8344074995,93535.8814818619,1,0,67,8,16
6,16,540.241799739306,0,0,93537.5991527159,93538.6462243836,1,0,87,8,8
6,17,651.029371307231,0,0,93540.2462545647,93541.2933223827,1,0,73,4,8
6,18,749.358018365456,1,0,93543.0227653883,93544.069836671,1,1,80,8,0
6,19,590.053630105103,1,0,93545.9522194807,93546.9992992326,1,1,63,8,4
6,20,442.947546762298,1,1,93548.6463868378,93549.6934546558,1,0,87,4,4
6,21,508.361135012819,0,0,93551.3287770388,93552.3758525561,1,0,74,4,16
6,22,676.027292502113,1,0,93554.0700014349,93555.1170704079,1,1,99,16,4
6,23,760.577748762444,0,0,93556.9994628417,93558.0465341244,1,0,97,0,4
6,24,654.130243783584,0,0,93559.8700877435,93560.91717173,1,0,79,8,4
6,25,529.771206245641,1,0,93562.7642965995,93563.8113894401,1,1,85,8,16
6,26,552.847009981633,0,0,93565.4231259441,93566.4701979968,1,0,77,0,0
6,27,574.29442256398,0,0,93568.0466908041,93569.0937694011,1,0,88,8,0
6,28,581.400059338193,1,0,93570.7055597999,93571.7526299277,1,1,92,8,4
6,29,667.000693138107,0,0,93573.4820717783,93574.5291480656,1,0,99,8,0
6,30,594.562695201603,1,0,93576.3174110227,93577.3644819204,1,1,91,0,4
6,31,602.058683885843,0,0,93579.046865962,93580.0939368598,1,0,69,4,0
6,32,528.9931971638,1,0,93581.799849036,93582.8469218586,1,1,74,16,8
6,33,578.774615481962,0,0,93584.4940098487,93585.5411427254,1,0,77,16,16
6,34,697.021989268251,0,0,93587.3058190336,93588.3528907013,1,0,89,16,0
6,35,633.445056839264,1,0,93590.1764558692,93591.2235190677,1,1,89,8,4
6,36,542.697860131739,1,0,93592.8941463564,93593.9412538255,1,1,94,0,8
6,37,509.146843367489,0,0,93595.6236551905,93596.6706683439,1,0,65,4,16
6,38,590.490947433864,1,0,93598.3295211712,93599.3765901441,1,1,81,16,8
6,39,467.34377167013,1,0,93600.9883867023,93602.0354541354,1,1,72,16,4
6,40,436.030926546664,0,1,93603.5766601303,93604.6237325679,1,1,84,16,0
6,41,722.64431953954,0,0,93606.2002296099,93607.2473020475,1,0,90,8,4
6,42,475.295940850629,0,0,93609.141454314,93610.1885232869,1,0,76,4,0
6,43,515.58841993392,1,0,93611.7532597262,93612.8003375533,1,1,69,0,0
6,44,485.551725301775,0,0,93614.4121256423,93615.4591930754,1,0,65,16,4
6,45,604.107069055317,0,0,93617.0945216177,93618.14159752,1,0,72,4,4
6,46,761.425436066929,1,0,93619.8592676041,93620.9063442763,1,1,99,8,8
6,47,694.819234166062,1,0,93622.8240223676,93623.8710982699,1,1,80,0,0
6,48,501.683191512711,1,0,93625.5770350837,93626.6240821138,1,1,96,0,8
6,49,451.173424255103,0,0,93628.3064546066,93629.3535335885,1,0,87,8,16
6,50,424.724964570487,1,0,93630.9888763745,93632.0359345685,1,1,77,8,8
6,51,429.984706424875,1,0,93633.6477191928,93634.6947943251,1,1,88,16,0
6,52,452.580077020684,1,0,93636.1889671486,93637.2360064795,1,1,87,0,8
6,53,423.803749436047,1,1,93638.8007483083,93639.8478165113,1,0,79,4,16
6,54,516.324853073456,1,0,93641.3772511247,93642.4243285668,1,1,74,16,4
6,55,679.366456752177,1,0,93644.0831783144,93645.1302526768,1,1,67,4,0
6,56,491.370432631811,0,0,93646.8361571538,93647.8832376756,1,0,69,0,8
6,57,582.184227838297,1,0,93649.5773869394,93650.6244555274,1,1,72,4,4
6,58,653.880788115202,1,0,93652.25978176,93653.3068507329,1,1,69,4,8
6,59,557.137801370118,1,0,93655.0833542422,93656.1304236001,1,1,68,8,16
6,60,694.168262678431,1,0,93657.8834001298,93658.9304679478,1,1,95,16,16
6,61,526.214923200314,1,0,93660.7893245478,93661.8363915959,1,1,82,0,16
6,62,557.366469060071,0,0,93663.4481873841,93664.4952609766,1,0,94,16,16
6,63,449.145442107692,1,0,93666.2482355814,93667.2952991649,1,1,97,16,8
6,64,627.768015678157,0,0,93668.9306477253,93669.9777594291,1,0,90,4,4
6,65,455.852642742684,1,0,93671.7424326575,93672.7895147192,1,1,86,0,16
6,66,581.698790192604,0,0,93674.3307376525,93675.3777866074,1,0,62,16,16
6,67,446.458019287093,0,0,93676.9660496415,93678.0131205392,1,0,63,4,16
6,68,496.104700752767,0,0,93679.6131445609,93680.6602150737,1,0,77,4,0
6,69,692.438241458149,1,0,93682.3308327382,93683.3779117202,1,1,99,8,0
6,70,493.972008829587,0,0,93685.2602964547,93686.3073611931,1,0,61,0,4
6,71,634.762013345608,1,0,93687.9426912753,93688.9897540889,1,1,81,16,8
6,72,558.195678167976,1,0,93690.8250910234,93691.8721561467,1,1,96,8,0
6,73,684.321308348444,0,0,93693.6368955887,93694.6839649466,1,0,70,4,8
6,74,485.222197457915,0,0,93696.4839942808,93697.5310732628,1,0,69,4,0
6,75,812.879131233785,0,0,93699.2134588442,93700.2605335916,1,0,91,0,16
6,76,602.634202732588,1,0,93702.1546754641,93703.2017494416,1,1,79,0,0
6,77,519.573936093366,0,0,93704.954718272,93706.0017853201,1,0,75,16,8
6,78,619.405861492851,1,0,93707.5547557673,93708.6018262801,1,1,100,4,16
