sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,tid,tloc,fish_setsize,bird_setsize
4,1,488.175291800871,1,0,43314.4188004586,43315.4658432541,1,1,74,0,0
4,2,653.785749847884,0,0,43317.1481599273,43318.1952350597,1,0,87,16,4
4,3,604.253017263545,1,0,43319.8657279964,43320.9127661723,1,1,88,4,0
4,4,567.921031804872,0,0,43322.5950805358,43323.6421006185,1,0,79,16,8
4,5,597.732523398008,1,0,43325.3832464823,43326.43026695,1,1,70,0,8
4,6,675.246636121301,0,0,43328.053759437,43329.1007949183,1,0,71,4,4
4,7,609.521228288941,0,0,43330.8184049482,43331.8654335001,1,0,96,16,0
4,8,508.83507123217,0,0,43333.4889229075,43334.5360118985,1,0,71,4,8
4,9,701.803270254459,0,0,43336.1359138871,43337.1829947938,1,0,72,16,8
4,10,485.060175713443,1,0,43339.0887794705,43340.1358084074,1,1,71,0,8
4,11,679.324543285475,1,0,43341.8063563937,43342.8533995742,1,1,78,0,0
4,12,760.672496973712,0,0,43344.6180820417,43345.6650951951,1,0,90,4,0
4,13,582.32825124287,1,0,43347.4885779812,43348.535606533,1,1,82,8,0
4,14,690.402222542616,1,0,43350.147333413,43351.1943661995,1,1,76,4,4
4,15,589.236787243863,0,0,43353.0413813547,43354.0884064419,1,0,67,16,0
4,16,478.984313471301,1,0,43355.8648418129,43356.9118745993,1,1,64,8,4
4,17,856.562406952435,1,0,43358.4530097612,43359.5000367732,1,1,98,16,16
4,18,740.865794316051,0,0,43361.5117611894,43362.5587851217,1,0,80,8,0
4,19,515.582692933094,0,0,43364.3940362096,43365.441070151,1,0,65,16,4
4,20,771.203914526268,1,0,43367.0763267054,43368.1233502528,1,1,62,16,4
4,21,577.411510916136,0,0,43369.9821298602,43371.0291684211,1,0,78,4,0
4,22,481.761817507504,0,0,43372.6880508906,43373.7349832019,1,0,78,4,4
4,23,636.047065432649,1,0,43375.2525902291,43376.29962879,1,1,73,16,0
4,24,581.027463143982,0,0,43378.0525264023,43379.0995499497,1,0,71,4,16
4,25,553.98616129969,0,0,43380.746574421,43381.7936068225,1,0,94,0,0
4,26,816.652195593633,1,0,43383.3818490686,43384.4288310401,1,1,80,8,16
4,27,555.613012576941,0,0,43386.322907084,43387.3699398705,1,0,63,16,4
4,28,754.662848274165,1,0,43388.9698999884,43390.0169320049,1,1,87,16,8
4,29,461.406158399768,0,0,43391.9110038143,43392.958033906,1,0,95,4,8
4,30,486.511869086826,0,0,43394.4521212679,43395.4991494348,1,0,85,0,16
4,31,493.605572024535,1,0,43397.063815426,43398.1108462877,1,1,63,8,8
4,32,748.587755959306,1,0,43399.6637589905,43400.7107886973,1,1,87,16,16
4,33,431.404495357128,1,0,43402.4989738919,43403.5460066784,1,1,75,8,8
4,34,533.304439006315,0,0,43405.1341977245,43406.1812332057,1,0,90,0,4
4,35,656.590971164405,1,0,43407.8047264627,43408.8517577093,1,1,99,4,0
