sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,tid,tloc,fish_setsize,bird_setsize
21,1,527.362634544261,1,0,534289.574335204,534290.6213703,1,1,97,8,0
21,2,647.936721332371,1,0,534292.197806133,534293.244900513,1,1,83,16,0
21,3,510.860064532608,0,0,534294.903621299,534295.950661784,1,0,72,0,8
21,4,541.267863009125,0,0,534297.515322386,534298.562358637,1,0,77,4,0
21,5,593.785594217479,1,0,534300.244673001,534301.29173312,1,1,61,16,16
21,6,581.695848726667,1,0,534302.938718325,534303.985757655,1,1,96,0,4
21,7,746.937512769364,0,0,534305.644532335,534306.691561657,1,0,87,4,8
21,8,790.683489991352,1,0,534308.526815055,534309.573845532,1,1,82,16,16
21,9,699.693382019177,0,0,534311.467918496,534312.514951282,1,0,98,0,0
21,10,680.312062846497,0,0,534314.244319605,534315.291352392,1,0,90,4,8
21,11,585.450002574362,0,0,534317.150129304,534318.197161706,1,0,78,8,16
21,12,873.308364069089,1,0,534319.891239367,534320.938273308,1,1,79,8,8
21,13,656.895567313768,1,0,534323.020611,534324.067604135,1,1,92,16,16
21,14,795.137505396269,0,0,534325.879324779,534326.926356411,1,0,61,16,4
21,15,655.881576240063,0,0,534328.761675252,534329.808689945,1,0,80,16,0
21,16,736.92386969924,1,0,534331.514483938,534332.561544442,1,1,100,0,4
21,17,565.128990099765,1,0,534334.326176094,534335.37321119,1,1,85,16,0
21,18,618.261506431736,0,0,534337.079046759,534338.126082625,1,0,72,8,8
21,19,577.844299608842,1,0,534339.949573111,534340.996599353,1,1,98,0,8
21,20,380.725050577894,0,0,534342.596609901,534343.643588407,1,0,92,0,8
21,21,492.09776497446,0,0,534345.208258633,534346.2552868,1,0,93,0,0
21,22,442.220875993371,1,0,534347.819955486,534348.866988658,1,1,83,0,16
21,23,572.266578674316,1,0,534350.408129209,534351.455168155,1,1,86,8,8
21,24,514.936431893148,1,0,534353.090416625,534354.137461345,1,1,73,4,16
21,25,524.675596738234,0,0,534355.831528997,534356.878555624,1,0,86,4,0
21,26,608.676326577552,0,0,534358.431469867,534359.478491489,1,0,67,16,16
21,27,443.134006927721,0,0,534361.090217984,534362.13725539,1,0,71,0,8
21,28,750.759034999646,1,0,534363.678398251,534364.725430653,1,1,92,16,4
