sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,tid,tloc,fish_setsize,bird_setsize
14,1,1007.86064146087,0,0,2287630.67478293,2287631.72187675,1,0,74,8,4
14,2,488.092510960996,0,0,2287633.74546061,2287634.79255173,1,0,69,8,8
14,3,854.352068621665,0,0,2287636.310248,2287637.35733142,1,0,91,4,16
14,4,607.051607221365,1,0,2287639.34562399,2287640.39270741,1,1,80,8,8
14,5,498.911069240421,1,0,2287642.09864689,2287643.14579961,1,1,74,0,0
14,6,419.090953655541,0,1,2287644.75754569,2287645.80462949,1,1,86,4,0
14,7,759.550812654197,1,0,2287647.28703408,2287648.33411134,1,1,91,16,0
14,8,862.002782989293,1,0,2287650.16946662,2287651.21655428,1,1,70,8,4
14,9,591.34173579514,0,0,2287653.14602327,2287654.19310977,1,0,70,0,8
14,10,724.591352976859,0,0,2287655.86380608,2287656.91083483,1,0,94,8,16
14,11,572.397422045469,1,0,2287658.75794643,2287659.80503101,1,1,92,4,0
14,12,601.696030702442,1,0,2287661.56979638,2287662.61687903,1,1,74,8,16
14,13,490.13280402869,0,0,2287664.25222322,2287665.29930394,1,0,65,0,0
14,14,594.426042865962,1,0,2287666.92288488,2287667.96997408,1,1,89,16,8
14,15,566.109084058553,0,0,2287669.61708845,2287670.66416532,1,0,76,8,16
14,16,832.095935475081,1,0,2287672.35833771,2287673.40541805,1,1,82,4,16
14,17,505.262539722025,1,0,2287675.33488974,2287676.38197624,1,1,75,0,16
14,18,546.457212418318,1,0,2287678.0996809,2287679.14676547,1,1,70,4,0
14,19,521.465931553394,0,1,2287680.80563963,2287681.85272036,1,1,84,4,8
14,20,833.430980332196,0,0,2287683.45276902,2287684.49985282,1,0,76,4,8
14,21,714.449556078762,1,0,2287686.46462158,2287687.51171231,1,1,70,8,4
14,22,679.185207467526,0,0,2287689.35882391,2287690.40591388,1,0,91,16,0
14,23,614.720414858311,0,0,2287692.28832909,2287693.33543984,1,0,93,0,16
14,24,865.962876006961,1,0,2287695.1472282,2287696.19431508,1,1,90,8,8
14,25,468.441409058869,0,0,2287698.22967144,2287699.2767564,1,0,98,0,4
14,26,649.47892492637,0,0,2287700.79444766,2287701.84153878,1,0,95,16,8
14,27,738.903046119958,0,0,2287703.5592369,2287704.60631262,1,0,64,4,4
14,28,544.072378892452,0,0,2287706.52402337,2287707.57110871,1,0,79,4,16
14,29,688.015826977789,1,0,2287709.1829264,2287710.23000982,1,1,71,0,8
14,30,590.66574415192,0,0,2287712.06535701,2287713.11243966,1,0,62,0,8
14,31,621.897626668215,1,0,2287714.78310594,2287715.83017743,1,1,82,0,8
14,32,598.010798916221,0,0,2287717.59492047,2287718.64205971,1,0,84,0,16
14,33,634.866576641798,0,0,2287720.39504989,2287721.44215295,1,0,63,16,0
14,34,631.495858542621,1,0,2287723.08919995,2287724.13629069,1,1,95,8,0
14,35,628.517030738294,1,0,2287725.84221824,2287726.88930705,1,1,62,8,4
14,36,514.136659912765,1,0,2287728.6187715,2287729.66585376,1,1,80,0,8
