sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,tid,tloc,fish_setsize,bird_setsize
33,1,631.33344380185,1,0,1805441.25846879,1805442.3055345,1,1,90,4,4
33,2,367.829975439236,0,0,1805444.09380058,1805445.14086629,1,0,92,4,4
33,3,519.548094831407,0,0,1805446.5291179,1805447.57618939,1,0,71,4,8
33,4,673.819275107235,0,0,1805449.18803209,1805450.2350443,1,0,80,0,0
33,5,612.54003434442,1,0,1805451.97624428,1805453.023315,1,1,66,0,8
33,6,413.989489665255,0,0,1805454.65862185,1805455.70570026,1,0,85,0,4
33,7,1015.26155462489,1,0,1805457.12923585,1805458.17631273,1,1,87,16,8
33,8,430.786491138861,1,0,1805460.30580089,1805461.35282926,1,1,67,4,16
33,9,572.586860973388,1,0,1805462.84695784,1805463.8940324,1,1,86,8,8
33,10,579.854923998937,1,0,1805465.51758986,1805466.56465403,1,1,95,4,4
33,11,636.888815322891,0,0,1805468.31760379,1805469.36471955,1,0,83,8,8
33,12,582.898425403982,0,0,1805471.16471116,1805472.21178111,1,0,95,8,0
33,13,642.397606745362,1,0,1805473.80002494,1805474.84710874,1,1,98,0,8
33,14,562.853893265128,1,0,1805476.51771074,1805477.56478145,1,1,84,16,16
33,15,649.656045483425,0,0,1805479.22368217,1805480.27073287,1,0,79,8,0
33,16,503.987587755546,0,0,1805481.98836555,1805483.03544319,1,0,76,8,16
33,17,395.268837921321,0,0,1805484.60016783,1805485.64723008,1,0,86,0,0
33,18,638.857890618965,1,0,1805487.18842552,1805488.23554128,1,1,82,0,4
33,19,686.944904038683,0,0,1805489.94141147,1805490.98851491,1,0,99,0,16
33,20,634.007767541334,1,0,1805492.6943751,1805493.74148546,1,1,74,8,8
33,21,401.079053757712,0,0,1805495.40028725,1805496.44736066,1,0,85,16,16
33,22,481.527040479705,1,0,1805497.97678746,1805499.02386203,1,1,69,16,16
33,23,408.461065264419,0,0,1805500.51800138,1805501.56507787,1,0,91,4,16
33,24,418.324534781277,0,0,1805503.02391554,1805504.07097932,1,0,94,16,16
33,25,526.613668305799,0,0,1805505.49452608,1805506.54160488,1,0,63,16,4
33,26,471.083049662411,0,0,1805508.1651504,1805509.21222497,1,0,76,16,8
33,27,484.960122499615,1,0,1805510.82400685,1805511.87108681,1,1,97,8,16
33,28,497.151066083461,1,0,1805513.43580105,1805514.48287446,1,1,83,0,4
33,29,613.602141849697,0,0,1805516.10642114,1805517.15349763,1,0,75,4,0
33,30,826.673029223457,0,0,1805518.81233945,1805519.85940825,1,0,78,4,0
33,31,776.699322042987,0,0,1805521.87120999,1805522.91827571,1,0,94,4,8
