sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,tid,tloc,fish_setsize,bird_setsize
17,1,546.523840166628,0,0,1632991.37856314,1632992.42564541,1,0,87,0,16
17,2,738.956200657412,0,0,1632994.00213138,1632995.04920979,1,0,82,0,0
17,3,532.600187230855,1,0,1632996.88452426,1632997.93159575,1,1,93,0,4
17,4,560.14221906662,1,0,1632999.56691145,1633000.61397447,1,1,74,16,8
17,5,440.48595847562,1,0,1633002.28459109,1633003.33166104,1,1,75,8,16
17,6,537.218948826194,0,0,1633004.82579885,1633005.87286918,1,0,65,16,4
17,7,602.200359106064,0,0,1633007.53169946,1633008.57879058,1,0,94,4,4
17,8,640.892015304416,0,0,1633010.31997478,1633011.36705281,1,0,97,0,8
17,9,675.090792123228,0,0,1633013.13177429,1633014.17885579,1,0,93,8,4
17,10,791.297417832538,0,0,1633015.94357689,1633016.99065145,1,0,79,16,0
17,11,645.342163974419,0,0,1633018.80243403,1633019.84951591,1,0,70,0,4
17,12,622.725707711652,1,0,1633021.66130311,1633022.70839615,1,1,65,8,8
17,13,587.802434107289,0,0,1633024.42608734,1633025.47311225,1,0,77,16,0
17,14,710.989556740969,0,0,1633027.19076032,1633028.23784528,1,0,93,4,8
17,15,609.068832360208,0,0,1633030.1084599,1633031.155531,1,0,88,4,4
17,16,807.825331808999,0,0,1633032.93202998,1633033.97911841,1,0,72,8,16
17,17,616.482025710866,1,0,1633035.82621846,1633036.87326146,1,1,77,0,0
17,18,591.436465736479,1,0,1633038.56739111,1633039.61446067,1,1,97,16,0
17,19,689.740481553599,1,0,1633041.34390087,1633042.39096581,1,1,94,4,0
17,20,665.538370842114,1,0,1633044.17922805,1633045.22629106,1,1,80,4,4
17,21,582.105011912063,1,0,1633046.96749605,1633048.01456138,1,1,63,0,16
17,22,898.950210539624,0,0,1633049.66164264,1633050.70871721,1,0,98,16,4
17,23,650.199216324836,0,0,1633052.7205128,1633053.76757928,1,0,95,8,0
17,24,559.969371650368,1,0,1633055.56759745,1633056.61465816,1,1,95,16,8
17,25,784.708425868303,1,0,1633058.21477496,1633059.26176021,1,1,87,4,16
17,26,733.191795181483,0,0,1633061.23825488,1633062.28533599,1,0,80,16,4
17,27,750.92348200269,1,0,1633064.13247415,1633065.17947481,1,1,70,8,0
17,28,659.236559877172,1,0,1633067.05008519,1633068.0971509,1,1,75,8,16
17,29,486.377154709771,0,0,1633069.95600689,1633071.00308415,1,0,76,0,4
17,30,723.603572463617,0,0,1633072.52075579,1633073.56781919,1,0,80,16,4
17,31,788.298186846077,1,0,1633075.48555265,1633076.53257062,1,1,95,4,8
17,32,609.048429643735,1,0,1633078.54435774,1633079.59142692,1,1,61,0,16
17,33,823.679563822225,0,0,1633081.22674108,1633082.27380987,1,0,93,4,0
17,34,696.692876517773,1,0,1633084.23859942,1633085.2856174,1,1,62,8,8
17,35,761.671146843582,0,0,1633087.07386038,1633088.12074984,1,0,97,0,16
17,36,685.643221484497,0,0,1633089.92097044,1633090.96783147,1,0,83,4,16
17,37,731.999956071377,0,0,1633092.75632264,1633093.80338681,1,0,89,8,4
17,38,715.806573163718,1,0,1633095.60339536,1633096.65049033,1,1,68,0,16
17,39,759.768730029464,0,0,1633098.55636429,1633099.60346195,1,0,70,0,0
17,40,755.856371717528,0,0,1633101.41521566,1633102.46228907,1,0,97,8,0
17,41,502.953188493848,1,0,1633104.27408281,1633105.3211516,1,1,88,4,16
17,42,734.163051703945,1,0,1633106.98000459,1633108.027078,1,1,83,16,4
17,43,796.62720230408,0,0,1633109.86238824,1633110.90946242,1,0,99,16,16
17,44,471.180820837617,1,0,1633112.89772842,1633113.94479029,1,1,94,0,0
17,45,595.87006107904,0,0,1633115.47423018,1633116.52130397,1,0,99,16,16
17,46,603.188168723136,0,0,1633118.15660813,1633119.20367846,1,0,82,8,4
17,47,688.736888580024,1,0,1633120.88613032,1633121.93312751,1,1,89,8,16
17,48,654.213589383289,1,0,1633123.80374444,1633124.85080938,1,1,64,16,0
17,49,596.792042488232,0,0,1633126.53319888,1633127.58026228,1,0,82,16,8
17,50,407.370461849496,1,0,1633129.21556836,1633130.26263638,1,1,99,4,8
17,51,525.481489021331,0,0,1633131.82737604,1633132.87445022,1,0,77,16,16
17,52,775.144070619717,0,0,1633134.46270175,1633135.50977016,1,0,71,0,4
17,53,445.81381813623,0,0,1633137.30983183,1633138.35687098,1,0,81,0,8
17,54,812.268166104332,0,0,1633139.93334848,1633140.98042458,1,0,70,8,8
17,55,633.807193953544,0,0,1633142.90986239,1633143.95693465,1,0,61,0,8
17,56,670.584824169055,1,0,1633145.7569636,1633146.80402123,1,1,100,8,0
17,57,578.299287939444,1,0,1633148.48640649,1633149.5334749,1,1,96,8,4
17,58,429.17811521329,0,0,1633151.18055424,1633152.22764844,1,0,85,16,16
17,59,612.950008828193,1,0,1633153.8276432,1633154.8747809,1,1,74,8,8
17,60,544.79921516031,1,0,1633156.66297038,1633157.71004379,1,1,85,0,4
17,61,659.256962826476,1,0,1633159.34535872,1633160.39243329,1,1,81,4,8
17,62,418.575905263424,1,0,1633162.16892457,1633163.21599451,1,1,93,4,4
17,63,473.313119495288,1,0,1633164.66307277,1633165.71013387,1,1,91,0,0
17,64,483.486867742613,0,0,1633167.21603493,1633168.31016674,1,0,91,8,8
17,65,419.647636590526,1,0,1633169.93378002,1633170.98079684,1,1,82,4,0
17,66,540.615074336529,0,0,1633172.58082971,1633173.62787887,1,0,84,16,8
17,67,415.815350366756,1,0,1633175.19261237,1633176.23968809,1,1,93,4,0
17,68,420.842797728255,0,0,1633177.85127311,1633178.91010506,1,0,64,0,8
17,69,652.934749145061,1,0,1633180.35738143,1633181.40445254,1,1,71,8,16
17,70,855.634788284078,1,0,1633183.14565945,1633184.19272555,1,1,100,4,16
17,71,580.424133688211,1,0,1633186.16921406,1633187.21609936,1,1,66,4,8
17,72,648.491144645959,1,0,1633188.94573998,1633189.99280031,1,1,87,16,8
17,73,548.456344287843,1,0,1633191.79281463,1633192.83987957,1,1,67,16,0
17,74,586.530138039961,0,0,1633194.54578325,1633195.59285975,1,0,95,16,16
17,75,341.455521062016,1,0,1633197.20464971,1633198.25174468,1,1,89,8,4
17,76,416.369694052264,0,1,1633199.75762958,1633200.80478037,1,1,93,0,8
17,77,654.568908503279,1,0,1633202.39294528,1633203.46354481,1,1,88,4,16
17,78,950.113262515515,0,0,1633205.22808851,1633206.27515434,1,0,83,4,0
17,79,717.005726648495,0,0,1633208.29899133,1633209.34597081,1,0,61,4,4
17,80,691.611391725019,0,0,1633211.1224617,1633212.16953627,1,0,68,8,0
17,81,427.138976985589,0,0,1633221.61673656,1633222.6637811,2,0,63,4,0
17,82,730.000083800405,0,0,1633224.26380974,1633225.31087315,2,0,98,16,4
17,83,641.17457671091,1,0,1633227.21681063,1633228.26385709,2,1,67,4,4
17,84,649.885858176276,0,0,1633230.00506593,1633231.0521405,2,0,100,0,4
17,85,508.003106573597,0,0,1633232.8639993,1633233.91098879,2,0,98,8,8
17,86,649.07590043731,0,0,1633235.56982715,1633236.61690749,2,0,92,16,16
17,87,660.961185116321,1,0,1633238.36999045,1633239.41694567,2,1,68,16,8
17,88,674.513941863552,0,0,1633241.24049343,1633242.28736376,2,0,77,8,0
17,89,718.68531126529,0,0,1633244.11111074,1633245.15819147,2,0,99,4,8
17,90,614.870579214767,1,0,1633246.92272649,1633247.96998983,2,1,70,0,16
17,91,363.719353219494,0,0,1633249.78176394,1633250.82886661,2,0,85,8,8
17,92,512.394741177559,1,0,1633252.41690848,1633253.46416922,2,1,77,0,8
17,93,641.183045692742,1,0,1633255.00538969,1633256.05244423,2,1,94,4,16
17,94,518.071760656312,0,0,1633257.75834484,1633258.80541786,2,0,79,8,0
17,95,436.667915666476,0,0,1633260.33484851,1633261.38191769,2,0,95,0,16
17,96,322.381860343739,1,0,1633262.97018116,1633264.01724648,2,1,69,4,8
17,97,413.622997701168,1,0,1633265.48788436,1633266.53492543,2,1,68,8,4
17,98,429.324400378391,0,0,1633267.98200677,1633269.02907441,2,0,79,0,8
17,99,617.178805172443,0,0,1633270.57027447,1633271.61733672,2,0,69,16,16
17,100,555.877236649394,1,0,1633273.25265588,1633274.29972545,2,1,98,4,4
17,101,673.887404147536,1,0,1633275.91157316,1633276.95858421,2,1,82,8,16
17,102,555.369088193402,0,0,1633278.74684567,1633279.7939187,2,0,68,4,8
17,103,422.326965024695,0,0,1633281.53511175,1633282.58217554,2,0,86,8,4
17,104,450.553457485512,1,0,1633284.11161196,1633285.15867806,2,1,94,16,8
17,105,563.345864182338,1,0,1633286.65282242,1633287.69988852,2,1,78,8,4
17,106,557.502926792949,1,0,1633289.46463733,1633290.51170381,2,1,72,8,0
17,107,358.407662017271,1,0,1633292.11171244,1633293.15878123,2,1,64,8,16
17,108,545.417847344652,1,0,1633294.61762236,1633295.66469769,2,1,94,8,8
17,109,346.523532411084,1,1,1633297.32354221,1633298.37061023,2,0,96,16,4
17,110,625.827722949907,0,0,1633299.82945059,1633300.87652362,2,0,90,0,8
17,111,562.527437228709,1,0,1633302.62949109,1633303.67654525,2,1,93,16,0
17,112,680.455608293414,1,0,1633305.42952273,1633306.47658845,2,1,97,16,8
17,113,483.557700412348,1,0,1633308.33543982,1633309.38251515,2,1,63,0,8
17,114,554.792416747659,1,1,1633311.05312677,1633312.10024253,2,0,70,4,0
17,115,624.673609854653,0,0,1633313.84137899,1633314.88846203,2,0,96,0,4
17,116,688.155982177705,1,0,1633316.72379767,1633317.7708784,2,1,88,8,0
17,117,469.478523358703,0,0,1633319.53557909,1633320.58265405,2,0,89,4,8
17,118,509.024023078382,1,0,1633322.17093252,1633323.21797321,2,1,65,4,16
17,119,939.396903850138,1,0,1633324.88859291,1633325.93566171,2,1,91,8,8
17,120,779.653118690476,0,0,1633328.00627009,1633329.05334889,2,0,80,4,0
17,121,1086.08011878096,0,0,1633330.88868261,1633331.93574986,2,0,92,16,4
17,122,485.59414409101,0,0,1633334.11226986,1633335.15930208,2,0,77,0,16
17,123,509.123343043029,0,0,1633336.74755246,1633337.79462702,2,0,98,0,0
17,124,501.601590774953,1,0,1633339.47700805,1633340.52407146,2,1,87,4,8
17,125,690.154314506799,1,0,1633342.05350557,1633343.10057975,2,1,61,0,4
17,126,591.645114589483,1,0,1633344.93590346,1633345.98297033,2,1,73,8,4
17,127,439.890038920566,1,0,1633347.70063688,1633348.74771222,2,1,64,0,0
17,128,529.445047024637,1,0,1633350.37125504,1633351.41832576,2,1,84,4,0
17,129,765.938884345815,0,0,1633353.05363761,1633354.10071372,2,0,100,4,4
17,130,733.447024365887,0,0,1633355.98313124,1633357.03016192,2,0,98,16,16
17,131,913.463238859549,0,0,1633358.83018048,1633359.87725235,2,0,62,4,16
17,132,830.538413254544,1,0,1633361.93610634,1633362.9831732,2,1,87,4,16
17,133,663.217056309804,1,0,1633364.87731856,1633365.92439274,2,1,79,4,16
17,134,556.932414649054,1,0,1633367.72441399,1633368.77148125,2,1,86,16,0
17,135,671.497566625476,0,0,1633370.50091451,1633371.54799062,2,0,100,0,4
17,136,853.865122655407,0,0,1633373.26565563,1633374.31274213,2,0,74,16,0
17,137,577.423501526937,1,0,1633376.30099004,1633377.34805268,2,1,85,16,4
17,138,700.817733071744,1,0,1633379.03043409,1633380.07749595,2,1,93,0,16
17,139,683.626916492358,0,0,1633381.81870864,1633382.86577127,2,0,97,8,0
17,140,856.353510404006,1,0,1633384.65402619,1633385.70110769,2,1,99,16,0
17,141,668.320098891854,0,0,1633387.65406854,1633388.70114618,2,0,82,0,8
17,142,1095.78729444183,0,0,1633390.43056482,1633391.47764362,2,0,75,8,8
17,143,674.288918497041,0,0,1633393.76002981,1633394.80709552,2,0,81,0,0
17,144,476.376253878698,1,0,1633396.66594574,1633397.71301645,2,1,77,16,4
17,145,417.234701337293,1,0,1633399.21892368,1633400.26598708,2,1,66,8,16
17,146,561.98579701595,0,0,1633401.86601572,1633402.91308567,2,0,88,8,16
17,147,477.785981027409,0,0,1633404.60722341,1633405.65431183,2,0,72,0,0
17,148,589.291078038514,0,0,1633407.3366613,1633408.38373317,2,0,69,0,4
17,149,570.802173111588,0,0,1633410.00729101,1633411.05435787,2,0,68,8,16
17,150,576.931136660278,0,0,1633412.72500876,1633413.77205291,2,0,75,16,0
17,151,745.295352768153,1,0,1633415.4426526,1633416.48972062,2,1,92,16,8
17,152,569.685401162133,1,0,1633418.41918576,1633419.46629036,2,1,71,8,4
