sub_id,Trial,RT,Resp,Error,Fix_onset,Disp_onset,block,tid,tloc,fish_setsize,bird_setsize
7,1,612.202451331541,0,0,1032797.34686234,1032798.39394114,1,0,87,16,0
7,2,627.145481063053,0,0,1032800.15867148,1032801.20573257,1,0,84,16,8
7,3,671.703172498383,0,0,1032802.84111102,1032803.8881213,1,0,77,8,4
7,4,598.1479116017,0,0,1032805.71171294,1032806.75874131,1,0,95,8,4
7,5,587.369004730135,1,0,1032808.42935716,1032809.47643058,1,1,71,0,8
7,6,595.822747447528,0,0,1032811.19409867,1032812.24116245,1,0,84,4,0
7,7,512.340498389676,0,0,1032813.92358429,1032814.97060766,1,0,71,4,8
7,8,531.952719436958,0,0,1032816.61768777,1032817.66475502,1,0,91,8,8
7,9,587.803625734523,1,0,1032819.35895088,1032820.40597579,1,1,94,4,0
7,10,488.241172279231,1,0,1032822.02951438,1032823.07658394,1,1,96,8,4
7,11,583.067450905219,1,0,1032824.62954572,1032825.67661913,1,1,71,16,0
7,12,570.890365866944,1,0,1032827.32369962,1032828.37076803,1,1,98,0,16
7,13,444.451862946153,1,0,1032830.05314829,1032831.10020977,1,1,73,0,8
7,14,606.754098902456,0,0,1032832.72376722,1032833.77084025,1,0,72,4,8
7,15,591.006115893833,0,0,1032835.48850218,1032836.53557405,1,0,72,16,16
7,16,604.264171444811,0,0,1032838.20618259,1032839.25325793,1,0,77,4,4
7,17,646.447423612699,0,0,1032841.01797826,1032842.0650509,1,0,93,8,4
7,18,752.486075158231,1,0,1032843.86507869,1032844.91214825,1,1,94,0,4
7,19,657.283689710312,0,0,1032846.81808882,1032847.86513105,1,0,67,8,16
7,20,550.613702158444,0,0,1032849.6298456,1032850.6769194,1,0,95,16,4
7,21,658.482843078673,0,0,1032852.32400182,1032853.37106522,1,0,89,4,0
7,22,494.707361562178,1,0,1032855.08874332,1032856.13580364,1,1,64,8,16
7,23,507.067303056829,1,0,1032857.8064195,1032858.85347674,1,1,95,8,8
7,24,531.093486584723,0,0,1032860.46527672,1032861.51233896,1,0,64,8,0
7,25,709.938650019467,0,0,1032863.0653069,1032864.11237453,1,0,80,16,16
7,26,610.912832198665,0,0,1032865.86534355,1032866.91246816,1,0,98,16,0
7,27,501.832988928072,0,0,1032868.71247131,1032869.75949468,1,0,63,16,4
7,28,506.793980835937,0,0,1032871.35956528,1032872.40658634,1,0,95,8,8
7,29,603.325636591762,0,0,1032873.94779025,1032874.99485943,1,0,78,4,4
7,30,527.621908695437,0,0,1032876.71252713,1032877.75959823,1,0,92,0,0
7,31,594.949271064252,0,0,1032879.33608767,1032880.38315376,1,0,91,16,8
7,32,613.214513752609,0,0,1032882.05376192,1032883.10084187,1,0,86,8,4
7,33,651.654020533897,1,0,1032884.77144772,1032885.81851189,1,1,85,8,8
7,34,506.438276963308,1,0,1032887.55972188,1032888.60678875,1,1,84,8,0
7,35,638.511838275008,1,0,1032890.27739421,1032891.32446069,1,1,62,4,4
7,36,435.768683557399,1,0,1032893.04213379,1032894.08921028,1,1,77,4,16
7,37,577.249536057934,0,0,1032895.61863592,1032896.66570279,1,0,81,8,8
7,38,512.002117699012,1,0,1032898.25396664,1032899.30101965,1,1,61,16,0
7,39,653.193864505738,0,0,1032900.8657543,1032901.91283117,1,0,75,16,4
7,40,549.314458854496,1,0,1032903.61873832,1032904.66580712,1,1,85,0,16
7,41,959.229359403253,1,0,1032906.37170387,1032907.4187742,1,1,81,16,8
7,42,744.92274725344,0,0,1032909.418805,1032910.46587033,1,0,74,0,0
7,43,823.760057333857,1,0,1032912.36004302,1032913.4070864,1,1,91,4,16
