Ethnicity,Subject Number,Preferred Hand,Age,Gender,Color blind,First Language,Room,TrialNumber,background,turtles,tortoises,target_id,resp,hit,rt,ran,order,block,iti,fix_duration
White,19,Right, 19,Female,No,English,E,1,0,16,4,0.0,0.0,1.0,1163.69,1.0,0.0,0.0,1.07151,0.910521
White,19,Right, 19,Female,No,English,E,2,0,16,0,180.0,1.0,1.0,773.425,1.0,1.0,0.0,1.03805,0.920892
White,19,Right, 19,Female,No,English,E,3,0,4,0,180.0,1.0,1.0,682.906,1.0,2.0,0.0,1.15501,0.953656
White,19,Right, 19,Female,No,English,E,4,1,0,8,180.0,1.0,1.0,754.433,1.0,3.0,0.0,1.18732,0.913536
White,19,Right, 19,Female,No,English,E,5,1,4,16,180.0,1.0,1.0,522.837,1.0,4.0,0.0,1.07248,0.894035
White,19,Right, 19,Female,No,English,E,6,1,0,16,0.0,0.0,1.0,913.796,1.0,5.0,0.0,1.19235,0.98554
White,19,Right, 19,Female,No,English,E,7,1,16,4,0.0,0.0,1.0,1560.56,1.0,6.0,0.0,1.00593,0.82076
White,19,Right, 19,Female,No,English,E,8,1,16,0,0.0,0.0,1.0,1139.34,1.0,7.0,0.0,1.08024,0.803857
White,19,Right, 19,Female,No,English,E,9,0,8,16,180.0,1.0,1.0,1690.35,1.0,8.0,0.0,1.18383,0.895338
White,19,Right, 19,Female,No,English,E,10,0,8,4,180.0,1.0,1.0,1342.1,1.0,9.0,0.0,1.18069,0.907568
White,19,Right, 19,Female,No,English,E,11,0,4,4,0.0,0.0,1.0,1311.06,1.0,10.0,0.0,1.157,0.905169
White,19,Right, 19,Female,No,English,E,12,1,4,0,180.0,1.0,1.0,836.219,1.0,11.0,0.0,1.18148,0.978362
White,19,Right, 19,Female,No,English,E,13,1,8,16,0.0,0.0,1.0,902.171,1.0,12.0,0.0,1.03955,0.987194
White,19,Right, 19,Female,No,English,E,14,0,0,0,0.0,0.0,1.0,746.186,1.0,13.0,0.0,1.05972,0.951623
White,19,Right, 19,Female,No,English,E,15,1,8,8,180.0,1.0,1.0,807.035,1.0,14.0,0.0,1.1673,0.861681
White,19,Right, 19,Female,No,English,E,16,0,16,16,180.0,1.0,1.0,666.163,1.0,15.0,0.0,1.09943,0.845246
White,19,Right, 19,Female,No,English,E,17,1,4,8,0.0,0.0,1.0,774.086,1.0,16.0,0.0,1.13926,0.968843
White,19,Right, 19,Female,No,English,E,18,0,4,16,0.0,0.0,1.0,1344.45,1.0,17.0,0.0,1.19925,0.936778
White,19,Right, 19,Female,No,English,E,19,0,0,4,0.0,0.0,1.0,836.065,1.0,18.0,0.0,1.1358,0.91612
White,19,Right, 19,Female,No,English,E,20,1,16,8,0.0,0.0,1.0,1198.77,1.0,19.0,0.0,1.08463,0.826623
