Ethnicity,Subject Number,Preferred Hand,Age,Gender,Color blind,First Language,Room,TrialNumber,background,turtles,tortoises,target_id,resp,hit,rt,ran,order,block,iti,fix_duration
Asian,15,Right,21,Female,Yes,Mandarin,B,1,1,0,4,180.0,1.0,1.0,609.285,1.0,0.0,0.0,1.12173,0.897594
Asian,15,Right,21,Female,Yes,Mandarin,B,2,0,8,0,180.0,0.0,0.0,759.919,1.0,1.0,0.0,1.04614,0.884759
Asian,15,Right,21,Female,Yes,Mandarin,B,3,0,4,4,180.0,1.0,1.0,565.267,1.0,2.0,0.0,1.15377,0.957303
Asian,15,Right,21,Female,Yes,Mandarin,B,4,1,8,0,0.0,0.0,1.0,1093.63,1.0,3.0,0.0,1.01353,0.985972
Asian,15,Right,21,Female,Yes,Mandarin,B,5,1,4,8,0.0,0.0,1.0,695.379,1.0,4.0,0.0,1.03519,0.965247
Asian,15,Right,21,Female,Yes,Mandarin,B,6,1,4,0,0.0,0.0,1.0,1020.02,1.0,5.0,0.0,1.14176,0.946215
Asian,15,Right,21,Female,Yes,Mandarin,B,7,1,16,0,0.0,0.0,1.0,634.432,1.0,6.0,0.0,1.06554,0.949983
Asian,15,Right,21,Female,Yes,Mandarin,B,8,0,16,8,180.0,1.0,1.0,808.411,1.0,7.0,0.0,1.07631,0.832339
Asian,15,Right,21,Female,Yes,Mandarin,B,9,0,4,0,180.0,1.0,1.0,855.25,1.0,8.0,0.0,1.18557,0.859547
Asian,15,Right,21,Female,Yes,Mandarin,B,10,0,0,0,180.0,1.0,1.0,892.064,1.0,9.0,0.0,1.10129,0.951615
Asian,15,Right,21,Female,Yes,Mandarin,B,11,1,8,8,0.0,0.0,1.0,693.66,1.0,10.0,0.0,1.00885,0.971608
Asian,15,Right,21,Female,Yes,Mandarin,B,12,0,0,4,180.0,1.0,1.0,576.785,1.0,11.0,0.0,1.11357,0.85272
Asian,15,Right,21,Female,Yes,Mandarin,B,13,1,8,4,0.0,0.0,1.0,673.13,1.0,12.0,0.0,1.15056,0.86626
Asian,15,Right,21,Female,Yes,Mandarin,B,14,1,0,16,180.0,1.0,1.0,933.373,1.0,13.0,0.0,1.10176,0.879379
Asian,15,Right,21,Female,Yes,Mandarin,B,15,0,16,0,0.0,0.0,1.0,701.818,1.0,14.0,0.0,1.1832,0.88391
Asian,15,Right,21,Female,Yes,Mandarin,B,16,0,8,8,0.0,0.0,1.0,649.838,1.0,15.0,0.0,1.12441,0.908793
Asian,15,Right,21,Female,Yes,Mandarin,B,17,1,0,8,180.0,1.0,1.0,1006.55,1.0,16.0,0.0,1.10885,0.954674
Asian,15,Right,21,Female,Yes,Mandarin,B,18,1,16,8,0.0,0.0,1.0,826.083,1.0,17.0,0.0,1.03833,0.895094
Asian,15,Right,21,Female,Yes,Mandarin,B,19,0,0,16,180.0,1.0,1.0,1044.97,1.0,18.0,0.0,1.0045,0.822919
Asian,15,Right,21,Female,Yes,Mandarin,B,20,1,4,16,0.0,0.0,1.0,576.424,1.0,19.0,0.0,1.13596,0.993655
Asian,15,Right,21,Female,Yes,Mandarin,B,21,0,0,8,180.0,0.0,0.0,653.295,1.0,20.0,0.0,1.09812,0.918403
Asian,15,Right,21,Female,Yes,Mandarin,B,22,1,16,16,0.0,0.0,1.0,889.418,1.0,21.0,0.0,1.05764,0.879948
Asian,15,Right,21,Female,Yes,Mandarin,B,23,1,4,4,0.0,0.0,1.0,539.313,1.0,22.0,0.0,1.08432,0.841095
Asian,15,Right,21,Female,Yes,Mandarin,B,24,0,16,4,180.0,1.0,1.0,1020.49,1.0,23.0,0.0,1.03528,0.800147
Asian,15,Right,21,Female,Yes,Mandarin,B,25,1,16,4,180.0,1.0,1.0,625.372,1.0,24.0,0.0,1.08821,0.913512
Asian,15,Right,21,Female,Yes,Mandarin,B,26,1,8,16,180.0,1.0,1.0,726.064,1.0,25.0,0.0,1.01166,0.992122
Asian,15,Right,21,Female,Yes,Mandarin,B,27,0,8,4,0.0,0.0,1.0,758.219,1.0,26.0,0.0,1.06639,0.960133
Asian,15,Right,21,Female,Yes,Mandarin,B,28,0,8,16,180.0,1.0,1.0,613.999,1.0,27.0,0.0,1.16048,0.838483
Asian,15,Right,21,Female,Yes,Mandarin,B,29,0,4,8,180.0,1.0,1.0,620.784,1.0,28.0,0.0,1.02006,0.808792
Asian,15,Right,21,Female,Yes,Mandarin,B,30,0,4,16,0.0,0.0,1.0,982.818,1.0,29.0,0.0,1.12073,0.982053
Asian,15,Right,21,Female,Yes,Mandarin,B,31,1,0,0,0.0,0.0,1.0,602.32,1.0,30.0,0.0,1.17311,0.923267
Asian,15,Right,21,Female,Yes,Mandarin,B,32,0,16,16,0.0,0.0,1.0,1138.37,1.0,31.0,0.0,1.17526,0.803039
Asian,15,Right,21,Female,Yes,Mandarin,B,33,0,16,8,0.0,0.0,1.0,1006.03,1.0,32.0,1.0,1.04505,0.831756
Asian,15,Right,21,Female,Yes,Mandarin,B,34,1,0,16,0.0,0.0,1.0,648.21,1.0,33.0,1.0,1.17898,0.906838
Asian,15,Right,21,Female,Yes,Mandarin,B,35,1,8,0,0.0,0.0,1.0,577.076,1.0,34.0,1.0,1.12834,0.907033
Asian,15,Right,21,Female,Yes,Mandarin,B,36,0,8,0,0.0,0.0,1.0,750.172,1.0,35.0,1.0,1.07291,0.895281
Asian,15,Right,21,Female,Yes,Mandarin,B,37,0,8,8,180.0,1.0,1.0,871.295,1.0,36.0,1.0,1.05749,0.867405
Asian,15,Right,21,Female,Yes,Mandarin,B,38,0,0,8,0.0,0.0,1.0,678.878,1.0,37.0,1.0,1.13827,0.841333
Asian,15,Right,21,Female,Yes,Mandarin,B,39,1,4,16,0.0,0.0,1.0,1425.38,1.0,38.0,1.0,1.02343,0.845369
Asian,15,Right,21,Female,Yes,Mandarin,B,40,1,4,8,180.0,0.0,0.0,752.412,1.0,39.0,1.0,1.18591,0.938143
Asian,15,Right,21,Female,Yes,Mandarin,B,41,0,4,16,0.0,0.0,1.0,687.488,1.0,40.0,1.0,1.1922,0.836102
Asian,15,Right,21,Female,Yes,Mandarin,B,42,1,0,8,180.0,1.0,1.0,991.094,1.0,41.0,1.0,1.02494,0.94329
Asian,15,Right,21,Female,Yes,Mandarin,B,43,1,4,0,0.0,0.0,1.0,665.362,1.0,42.0,1.0,1.18482,0.939044
Asian,15,Right,21,Female,Yes,Mandarin,B,44,0,16,0,180.0,1.0,1.0,667.721,1.0,43.0,1.0,1.04321,0.964073
Asian,15,Right,21,Female,Yes,Mandarin,B,45,1,4,4,180.0,1.0,1.0,675.125,1.0,44.0,1.0,1.01485,0.814169
Asian,15,Right,21,Female,Yes,Mandarin,B,46,1,16,0,0.0,0.0,1.0,1152.31,1.0,45.0,1.0,1.09351,0.810735
Asian,15,Right,21,Female,Yes,Mandarin,B,47,0,16,16,0.0,0.0,1.0,822.575,1.0,46.0,1.0,1.14741,0.932788
Asian,15,Right,21,Female,Yes,Mandarin,B,48,1,16,8,0.0,0.0,1.0,966.013,1.0,47.0,1.0,1.10843,0.871193
Asian,15,Right,21,Female,Yes,Mandarin,B,49,1,8,8,180.0,1.0,1.0,1027.42,1.0,48.0,1.0,1.09436,0.874874
Asian,15,Right,21,Female,Yes,Mandarin,B,50,1,8,4,0.0,0.0,1.0,823.605,1.0,49.0,1.0,1.19397,0.969469
Asian,15,Right,21,Female,Yes,Mandarin,B,51,0,4,0,180.0,1.0,1.0,803.777,1.0,50.0,1.0,1.08504,0.886056
Asian,15,Right,21,Female,Yes,Mandarin,B,52,0,16,4,0.0,0.0,1.0,578.314,1.0,51.0,1.0,1.11725,0.909961
Asian,15,Right,21,Female,Yes,Mandarin,B,53,0,4,4,0.0,0.0,1.0,858.015,1.0,52.0,1.0,1.12422,0.872704
Asian,15,Right,21,Female,Yes,Mandarin,B,54,1,0,4,180.0,1.0,1.0,1136.09,1.0,53.0,1.0,1.08172,0.913435
Asian,15,Right,21,Female,Yes,Mandarin,B,55,0,8,4,180.0,0.0,0.0,1230.43,1.0,54.0,1.0,1.18468,0.936253
Asian,15,Right,21,Female,Yes,Mandarin,B,56,0,8,16,180.0,1.0,1.0,604.776,1.0,55.0,1.0,1.1463,0.933285
Asian,15,Right,21,Female,Yes,Mandarin,B,57,1,8,16,180.0,1.0,1.0,533.504,1.0,56.0,1.0,1.10333,0.915507
Asian,15,Right,21,Female,Yes,Mandarin,B,58,0,4,8,180.0,1.0,1.0,706.986,1.0,57.0,1.0,1.09398,0.830601
Asian,15,Right,21,Female,Yes,Mandarin,B,59,0,0,16,180.0,1.0,1.0,660.572,1.0,58.0,1.0,1.05749,0.805867
Asian,15,Right,21,Female,Yes,Mandarin,B,60,0,0,4,180.0,1.0,1.0,530.144,1.0,59.0,1.0,1.02985,0.861256
Asian,15,Right,21,Female,Yes,Mandarin,B,61,1,0,0,180.0,1.0,1.0,557.95,1.0,60.0,1.0,1.01063,0.868297
Asian,15,Right,21,Female,Yes,Mandarin,B,62,0,0,0,0.0,1.0,0.0,433.739,1.0,61.0,1.0,1.09167,0.856222
Asian,15,Right,21,Female,Yes,Mandarin,B,63,1,16,16,180.0,1.0,1.0,1824.93,1.0,62.0,1.0,1.17561,0.904537
Asian,15,Right,21,Female,Yes,Mandarin,B,64,1,16,4,0.0,0.0,1.0,980.24,1.0,63.0,1.0,1.11533,0.982273
