Ethnicity,Subject Number,Preferred Hand,Age,Gender,Color blind,First Language,Room,TrialNumber,background,turtles,tortoises,target_id,resp,hit,rt,ran,order,block,iti,fix_duration
White,18,Right,18,Female,No,English,A,1,0,0,8,0.0,0.0,1.0,975.394,1.0,0.0,0.0,1.02539,0.836503
White,18,Right,18,Female,No,English,A,2,0,8,4,180.0,1.0,1.0,1399.96,1.0,1.0,0.0,1.07101,0.807714
White,18,Right,18,Female,No,English,A,3,0,4,0,0.0,0.0,1.0,862.156,1.0,2.0,0.0,1.06177,0.978831
White,18,Right,18,Female,No,English,A,4,1,8,4,0.0,0.0,1.0,674.704,1.0,3.0,0.0,1.1491,0.982992
White,18,Right,18,Female,No,English,A,5,0,16,16,180.0,1.0,1.0,1395.08,1.0,4.0,0.0,1.16617,0.864229
White,18,Right,18,Female,No,English,A,6,1,8,8,0.0,0.0,1.0,1269.95,1.0,5.0,0.0,1.08905,0.854245
White,18,Right,18,Female,No,English,A,7,1,16,0,0.0,0.0,1.0,1196.73,1.0,6.0,0.0,1.13419,0.894345
White,18,Right,18,Female,No,English,A,8,1,4,16,180.0,1.0,1.0,1015.83,1.0,7.0,0.0,1.00933,0.852863
White,18,Right,18,Female,No,English,A,9,1,4,8,180.0,1.0,1.0,713.795,1.0,8.0,0.0,1.19369,0.915431
White,18,Right,18,Female,No,English,A,10,0,16,0,0.0,0.0,1.0,1281.95,1.0,9.0,0.0,1.10146,0.826438
White,18,Right,18,Female,No,English,A,11,1,0,0,180.0,1.0,1.0,564.015,1.0,10.0,0.0,1.19908,0.863669
White,18,Right,18,Female,No,English,A,12,1,4,0,0.0,0.0,1.0,716.705,1.0,11.0,0.0,1.06052,0.850069
White,18,Right,18,Female,No,English,A,13,0,16,4,0.0,0.0,1.0,1293.97,1.0,12.0,0.0,1.12535,0.959981
White,18,Right,18,Female,No,English,A,14,0,8,0,180.0,1.0,1.0,571.111,1.0,13.0,0.0,1.00573,0.882462
White,18,Right,18,Female,No,English,A,15,0,0,4,180.0,1.0,1.0,1089.18,1.0,14.0,0.0,1.08949,0.967881
White,18,Right,18,Female,No,English,A,16,0,0,0,180.0,1.0,1.0,657.083,1.0,15.0,0.0,1.09177,0.914035
White,18,Right,18,Female,No,English,A,17,0,4,16,0.0,0.0,1.0,999.595,1.0,16.0,0.0,1.07572,0.993105
White,18,Right,18,Female,No,English,A,18,0,4,4,0.0,0.0,1.0,887.302,1.0,17.0,0.0,1.0108,0.890867
White,18,Right,18,Female,No,English,A,19,0,16,8,180.0,1.0,1.0,1558.28,1.0,18.0,0.0,1.10948,0.930651
White,18,Right,18,Female,No,English,A,20,0,8,8,0.0,0.0,1.0,1028.74,1.0,19.0,0.0,1.00984,0.977292
White,18,Right,18,Female,No,English,A,21,0,8,16,0.0,0.0,1.0,942.9,1.0,20.0,0.0,1.01196,0.90014
White,18,Right,18,Female,No,English,A,22,1,0,8,0.0,0.0,1.0,1725.63,1.0,21.0,0.0,1.16457,0.962727
White,18,Right,18,Female,No,English,A,23,1,4,4,180.0,1.0,1.0,488.661,1.0,22.0,0.0,1.19106,0.995945
White,18,Right,18,Female,No,English,A,24,1,8,16,180.0,1.0,1.0,908.144,1.0,23.0,0.0,1.17204,0.971305
White,18,Right,18,Female,No,English,A,25,0,4,8,0.0,0.0,1.0,926.732,1.0,24.0,0.0,1.1003,0.937304
White,18,Right,18,Female,No,English,A,26,1,16,16,0.0,0.0,1.0,497.644,1.0,25.0,0.0,1.12887,0.876035
White,18,Right,18,Female,No,English,A,27,0,0,16,180.0,1.0,1.0,976.461,1.0,26.0,0.0,1.00289,0.98775
White,18,Right,18,Female,No,English,A,28,1,0,4,180.0,1.0,1.0,748.301,1.0,27.0,0.0,1.13209,0.846614
White,18,Right,18,Female,No,English,A,29,1,16,8,180.0,1.0,1.0,1178.95,1.0,28.0,0.0,1.16115,0.973104
White,18,Right,18,Female,No,English,A,30,1,16,4,180.0,1.0,1.0,766.281,1.0,29.0,0.0,1.13909,0.98859
White,18,Right,18,Female,No,English,A,31,1,8,0,180.0,1.0,1.0,1116.25,1.0,30.0,0.0,1.11466,0.839426
White,18,Right,18,Female,No,English,A,32,1,0,16,0.0,0.0,1.0,913.489,1.0,31.0,0.0,1.01937,0.806213
White,18,Right,18,Female,No,English,A,33,0,0,16,180.0,1.0,1.0,912.539,1.0,32.0,1.0,1.15464,0.896855
White,18,Right,18,Female,No,English,A,34,1,8,4,0.0,0.0,1.0,654.896,1.0,33.0,1.0,1.1613,0.938518
White,18,Right,18,Female,No,English,A,35,1,4,16,180.0,1.0,1.0,964.946,1.0,34.0,1.0,1.10247,0.813647
White,18,Right,18,Female,No,English,A,36,0,4,0,180.0,1.0,1.0,583.013,1.0,35.0,1.0,1.14767,0.978916
White,18,Right,18,Female,No,English,A,37,1,16,8,0.0,0.0,1.0,1265.08,1.0,36.0,1.0,1.19507,0.844898
White,18,Right,18,Female,No,English,A,38,0,16,8,0.0,0.0,1.0,945.383,1.0,37.0,1.0,1.1532,0.981944
White,18,Right,18,Female,No,English,A,39,1,16,16,180.0,1.0,1.0,1573.8,1.0,38.0,1.0,1.09409,0.982399
White,18,Right,18,Female,No,English,A,40,1,0,8,0.0,0.0,1.0,682.786,1.0,39.0,1.0,1.00556,0.856754
