Ethnicity,Subject Number,Preferred Hand,Age,Gender,Color blind,First Language,Room,TrialNumber,background,turtles,tortoises,target_id,resp,hit,rt,ran,order,block,iti,fix_duration
Asian,20,Left,19,Female,No,English,B,1,0,16,8,180.0,1.0,1.0,1864.74,1.0,0.0,0.0,1.08065,0.933051
Asian,20,Left,19,Female,No,English,B,2,1,4,4,180.0,1.0,1.0,791.449,1.0,1.0,0.0,1.13159,0.981704
Asian,20,Left,19,Female,No,English,B,3,0,4,8,180.0,1.0,1.0,1081.62,1.0,2.0,0.0,1.15288,0.966124
Asian,20,Left,19,Female,No,English,B,4,1,4,16,180.0,1.0,1.0,1250.03,1.0,3.0,0.0,1.00348,0.805056
Asian,20,Left,19,Female,No,English,B,5,0,0,16,0.0,0.0,1.0,1982.35,1.0,4.0,0.0,1.11191,0.824959
Asian,20,Left,19,Female,No,English,B,6,1,16,0,180.0,1.0,1.0,670.701,1.0,5.0,0.0,1.10314,0.96266
Asian,20,Left,19,Female,No,English,B,7,1,4,8,180.0,1.0,1.0,1563.41,1.0,6.0,0.0,1.10476,0.904639
Asian,20,Left,19,Female,No,English,B,8,1,8,4,0.0,0.0,1.0,1443.87,1.0,7.0,0.0,1.15721,0.846268
Asian,20,Left,19,Female,No,English,B,9,0,8,16,180.0,1.0,1.0,786.331,1.0,8.0,0.0,1.09071,0.902995
Asian,20,Left,19,Female,No,English,B,10,1,0,0,0.0,0.0,1.0,1172.51,1.0,9.0,0.0,1.00782,0.924667
Asian,20,Left,19,Female,No,English,B,11,0,0,0,0.0,0.0,1.0,632.747,1.0,10.0,0.0,1.17705,0.992749
Asian,20,Left,19,Female,No,English,B,12,1,16,4,0.0,0.0,1.0,1233.16,1.0,11.0,0.0,1.18239,0.972887
Asian,20,Left,19,Female,No,English,B,13,0,0,4,0.0,0.0,1.0,1578.54,1.0,12.0,0.0,1.08058,0.939914
Asian,20,Left,19,Female,No,English,B,14,1,16,16,180.0,1.0,1.0,1121.11,1.0,13.0,0.0,1.1236,0.905877
Asian,20,Left,19,Female,No,English,B,15,1,8,8,180.0,1.0,1.0,869.794,1.0,14.0,0.0,1.11167,0.805169
Asian,20,Left,19,Female,No,English,B,16,1,0,4,180.0,1.0,1.0,670.652,1.0,15.0,0.0,1.07559,0.949557
Asian,20,Left,19,Female,No,English,B,17,1,4,0,0.0,0.0,1.0,1044.88,1.0,16.0,0.0,1.03835,0.909869
Asian,20,Left,19,Female,No,English,B,18,0,8,4,0.0,0.0,1.0,1201.17,1.0,17.0,0.0,1.05416,0.916997
Asian,20,Left,19,Female,No,English,B,19,0,4,4,0.0,0.0,1.0,1210.54,1.0,18.0,0.0,1.10069,0.901794
Asian,20,Left,19,Female,No,English,B,20,0,0,8,0.0,0.0,1.0,620.235,1.0,19.0,0.0,1.0655,0.812993
Asian,20,Left,19,Female,No,English,B,21,0,8,8,0.0,0.0,1.0,1265.52,1.0,20.0,0.0,1.0978,0.863645
Asian,20,Left,19,Female,No,English,B,22,1,0,8,180.0,1.0,1.0,1058.68,1.0,21.0,0.0,1.16766,0.941925
Asian,20,Left,19,Female,No,English,B,23,0,8,0,180.0,1.0,1.0,857.404,1.0,22.0,0.0,1.05943,0.897159
Asian,20,Left,19,Female,No,English,B,24,0,4,16,0.0,0.0,1.0,1184.56,1.0,23.0,0.0,1.14844,0.915333
Asian,20,Left,19,Female,No,English,B,25,0,16,0,0.0,0.0,1.0,634.426,1.0,24.0,0.0,1.1267,0.838297
Asian,20,Left,19,Female,No,English,B,26,0,16,16,0.0,0.0,1.0,658.762,1.0,25.0,0.0,1.16086,0.931909
Asian,20,Left,19,Female,No,English,B,27,0,4,0,180.0,1.0,1.0,824.442,1.0,26.0,0.0,1.17032,0.958382
Asian,20,Left,19,Female,No,English,B,28,1,0,16,0.0,0.0,1.0,1209.46,1.0,27.0,0.0,1.16502,0.987243
Asian,20,Left,19,Female,No,English,B,29,1,16,8,0.0,0.0,1.0,1056.12,1.0,28.0,0.0,1.07237,0.917972
Asian,20,Left,19,Female,No,English,B,30,1,8,16,180.0,1.0,1.0,1219.02,1.0,29.0,0.0,1.07066,0.929396
Asian,20,Left,19,Female,No,English,B,31,0,16,4,180.0,1.0,1.0,2056.51,1.0,30.0,0.0,1.09512,0.957043
Asian,20,Left,19,Female,No,English,B,32,1,8,0,180.0,1.0,1.0,1377.65,1.0,31.0,0.0,1.01658,0.942763
Asian,20,Left,19,Female,No,English,B,33,0,0,16,0.0,0.0,1.0,1195.62,1.0,32.0,1.0,1.19753,0.837814
Asian,20,Left,19,Female,No,English,B,34,0,16,0,180.0,1.0,1.0,980.864,1.0,33.0,1.0,1.1725,0.991957
Asian,20,Left,19,Female,No,English,B,35,1,16,4,0.0,9999.0,0.0,9999.0,1.0,34.0,1.0,1.15033,0.949269
Asian,20,Left,19,Female,No,English,B,36,1,0,4,0.0,0.0,1.0,864.292,1.0,35.0,1.0,1.12432,0.802599
Asian,20,Left,19,Female,No,English,B,37,0,8,16,0.0,0.0,1.0,1530.63,1.0,36.0,1.0,1.04804,0.957018
Asian,20,Left,19,Female,No,English,B,38,0,8,8,0.0,0.0,1.0,972.37,1.0,37.0,1.0,1.16441,0.978326
Asian,20,Left,19,Female,No,English,B,39,1,8,4,0.0,0.0,1.0,782.62,1.0,38.0,1.0,1.13072,0.913732
Asian,20,Left,19,Female,No,English,B,40,0,4,0,0.0,0.0,1.0,1413.27,1.0,39.0,1.0,1.14467,0.81693
Asian,20,Left,19,Female,No,English,B,41,1,16,0,180.0,1.0,1.0,854.079,1.0,40.0,1.0,1.14572,0.808357
Asian,20,Left,19,Female,No,English,B,42,0,4,16,0.0,0.0,1.0,970.012,1.0,41.0,1.0,1.07954,0.87962
Asian,20,Left,19,Female,No,English,B,43,0,4,4,180.0,1.0,1.0,1329.63,1.0,42.0,1.0,1.02047,0.926291
Asian,20,Left,19,Female,No,English,B,44,0,8,4,0.0,0.0,1.0,2445.07,1.0,43.0,1.0,1.0617,0.868286
Asian,20,Left,19,Female,No,English,B,45,1,8,16,180.0,1.0,1.0,1716.44,1.0,44.0,1.0,1.17694,0.820963
Asian,20,Left,19,Female,No,English,B,46,0,0,0,0.0,0.0,1.0,1058.59,1.0,45.0,1.0,1.00102,0.954699
Asian,20,Left,19,Female,No,English,B,47,0,16,16,180.0,1.0,1.0,948.215,1.0,46.0,1.0,1.19766,0.991028
Asian,20,Left,19,Female,No,English,B,48,1,16,8,180.0,1.0,1.0,888.456,1.0,47.0,1.0,1.07825,0.985284
Asian,20,Left,19,Female,No,English,B,49,0,8,0,180.0,1.0,1.0,839.807,1.0,48.0,1.0,1.11038,0.850801
Asian,20,Left,19,Female,No,English,B,50,0,16,4,180.0,1.0,1.0,724.166,1.0,49.0,1.0,1.03626,0.903188
Asian,20,Left,19,Female,No,English,B,51,1,8,8,180.0,1.0,1.0,905.72,1.0,50.0,1.0,1.09826,0.889209
Asian,20,Left,19,Female,No,English,B,52,1,0,8,180.0,1.0,1.0,615.404,1.0,51.0,1.0,1.10213,0.864018
Asian,20,Left,19,Female,No,English,B,53,1,0,16,0.0,0.0,1.0,2237.29,1.0,52.0,1.0,1.06486,0.811742
Asian,20,Left,19,Female,No,English,B,54,1,0,0,180.0,1.0,1.0,712.4,1.0,53.0,1.0,1.12023,0.997812
Asian,20,Left,19,Female,No,English,B,55,0,0,8,180.0,1.0,1.0,804.485,1.0,54.0,1.0,1.11881,0.961326
Asian,20,Left,19,Female,No,English,B,56,1,4,4,180.0,1.0,1.0,882.135,1.0,55.0,1.0,1.14447,0.847499
Asian,20,Left,19,Female,No,English,B,57,1,8,0,180.0,1.0,1.0,1243.48,1.0,56.0,1.0,1.17165,0.879403
Asian,20,Left,19,Female,No,English,B,58,1,4,8,0.0,0.0,1.0,919.121,1.0,57.0,1.0,1.01347,0.913656
Asian,20,Left,19,Female,No,English,B,59,0,4,8,0.0,0.0,1.0,1665.96,1.0,58.0,1.0,1.1238,0.990151
Asian,20,Left,19,Female,No,English,B,60,1,4,0,0.0,0.0,1.0,940.972,1.0,59.0,1.0,1.10494,0.860668
Asian,20,Left,19,Female,No,English,B,61,1,16,16,0.0,0.0,1.0,755.536,1.0,60.0,1.0,1.04775,0.897571
Asian,20,Left,19,Female,No,English,B,62,0,16,8,180.0,1.0,1.0,948.721,1.0,61.0,1.0,1.08593,0.869393
Asian,20,Left,19,Female,No,English,B,63,1,4,16,180.0,1.0,1.0,774.675,1.0,62.0,1.0,1.09505,0.986791
Asian,20,Left,19,Female,No,English,B,64,0,0,4,0.0,0.0,1.0,1722.43,1.0,63.0,1.0,1.12237,0.800746
