Ethnicity,Subject Number,Preferred Hand,Age,Gender,Color blind,First Language,Room,TrialNumber,background,turtles,tortoises,target_id,resp,hit,rt,ran,order,block,iti,fix_duration
White,2,Right,18,Male,Yes,English,A,1,0,4,0,0.0,0.0,1.0,931.907,1.0,0.0,0.0,1.16597,0.998168
White,2,Right,18,Male,Yes,English,A,2,0,0,0,180.0,1.0,1.0,618.397,1.0,1.0,0.0,1.11553,0.862858
White,2,Right,18,Male,Yes,English,A,3,1,16,0,0.0,0.0,1.0,1045.78,1.0,2.0,0.0,1.10396,0.971404
White,2,Right,18,Male,Yes,English,A,4,1,8,8,180.0,1.0,1.0,688.402,1.0,3.0,0.0,1.15673,0.909905
White,2,Right,18,Male,Yes,English,A,5,1,16,4,180.0,1.0,1.0,1012.36,1.0,4.0,0.0,1.14713,0.985407
White,2,Right,18,Male,Yes,English,A,6,0,8,8,180.0,1.0,1.0,1012.22,1.0,5.0,0.0,1.05709,0.911218
White,2,Right,18,Male,Yes,English,A,7,1,4,4,180.0,1.0,1.0,648.907,1.0,6.0,0.0,1.08056,0.893688
White,2,Right,18,Male,Yes,English,A,8,0,8,16,0.0,0.0,1.0,891.579,1.0,7.0,0.0,1.05387,0.830557
White,2,Right,18,Male,Yes,English,A,9,0,16,8,180.0,1.0,1.0,777.898,1.0,8.0,0.0,1.07067,0.947159
White,2,Right,18,Male,Yes,English,A,10,0,4,8,180.0,1.0,1.0,624.762,1.0,9.0,0.0,1.08537,0.824037
White,2,Right,18,Male,Yes,English,A,11,0,0,4,180.0,1.0,1.0,916.513,1.0,10.0,0.0,1.03791,0.962505
White,2,Right,18,Male,Yes,English,A,12,0,16,4,180.0,1.0,1.0,694.644,1.0,11.0,0.0,1.06169,0.96099
White,2,Right,18,Male,Yes,English,A,13,1,0,8,180.0,1.0,1.0,784.03,1.0,12.0,0.0,1.07945,0.938498
White,2,Right,18,Male,Yes,English,A,14,1,0,4,0.0,0.0,1.0,659.3,1.0,13.0,0.0,1.19915,0.894367
White,2,Right,18,Male,Yes,English,A,15,0,8,4,0.0,0.0,1.0,684.605,1.0,14.0,0.0,1.16091,0.834367
White,2,Right,18,Male,Yes,English,A,16,1,16,8,180.0,1.0,1.0,783.281,1.0,15.0,0.0,1.14413,0.924726
White,2,Right,18,Male,Yes,English,A,17,1,4,0,0.0,0.0,1.0,789.904,1.0,16.0,0.0,1.18701,0.832404
White,2,Right,18,Male,Yes,English,A,18,1,0,16,180.0,1.0,1.0,624.142,1.0,17.0,0.0,1.11312,0.959306
White,2,Right,18,Male,Yes,English,A,19,1,8,4,0.0,0.0,1.0,655.894,1.0,18.0,0.0,1.08828,0.877793
White,2,Right,18,Male,Yes,English,A,20,1,4,8,0.0,0.0,1.0,779.114,1.0,19.0,0.0,1.15712,0.85783
White,2,Right,18,Male,Yes,English,A,21,0,0,16,0.0,0.0,1.0,1309.09,1.0,20.0,0.0,1.14428,0.839215
